"","x_location","y_location"
"DGKA",3050.58643006395,-2796.67178149456
"DGKH",-733.413569936049,2773.32821850544
"DGKQ",342.586430063951,-1998.67178149456
"DGKZ",2243.58643006395,-656.671781494555
"DGLUCY",-799.413569936049,-2124.67178149456
"DHCR24",4271.58643006395,1763.32821850544
"DHODH",-1137.41356993605,4773.32821850544
"DHRS1",1033.58643006395,-3131.67178149456
"DHRS7",535.586430063951,-2679.67178149456
"DHRS9",1913.58643006395,-2312.67178149456
"DHTKD1",-346.413569936049,-1014.67178149456
"DHX15",-1670.41356993605,1415.32821850544
"DHX30",-1499.41356993605,3445.32821850544
"DHX33",597.586430063951,3481.32821850544
"DHX34",872.586430063951,2520.32821850544
"DHX36",-739.413569936049,1230.32821850544
"DHX37",-1485.41356993605,1109.32821850544
"DHX57",1097.58643006395,-4527.67178149456
"DHX58",-1707.41356993605,-567.671781494555
"DIABLO",-3000.41356993605,3431.32821850544
"DIAPH1",4302.58643006395,-2126.67178149456
"DIMT1",-669.413569936049,2157.32821850544
"DIP2B",-2417.41356993605,-1411.67178149456
"DIP2C",-2781.41356993605,-1779.67178149456
"DIPK1A",-1920.41356993605,-2474.67178149456
"DIPK1B",1326.58643006395,1996.32821850544
"DIPK2A",1177.58643006395,-3245.67178149456
"DIRC3",2947.58643006395,-37.671781494555
"DIS3L",1258.58643006395,-3179.67178149456
"DISC1",746.586430063951,-2400.67178149456
"DISP1",2782.58643006395,-2786.67178149456
"DIXDC1",-2855.41356993605,-778.671781494555
"DKC1",-884.413569936049,3229.32821850544
"DKK2",-2911.41356993605,349.328218505445
"DLC1",534.586430063951,2356.32821850544
"DLD",-1037.41356993605,3031.32821850544
"DLEU1",1605.58643006395,-651.671781494555
"DLEU7",2428.58643006395,928.328218505445
"DLG4",3170.58643006395,-1035.67178149456
"DLGAP1-AS1",-2273.41356993605,167.328218505445
"DLGAP1-AS2",-1429.41356993605,237.328218505445
"DLGAP5",1001.58643006395,2424.32821850544
"DLL1",-3008.41356993605,3018.32821850544
"DLL4",-2757.41356993605,421.328218505445
"DMWD",-2556.41356993605,2903.32821850544
"DMXL1",2806.58643006395,-3577.67178149456
"DNAAF1",-2479.41356993605,1085.32821850544
"DNAAF2",-350.413569936049,3699.32821850544
"DNAAF5",-1906.41356993605,2987.32821850544
"DNAH14",505.586430063951,1892.32821850544
"DNAH17",-3302.41356993605,1140.32821850544
"DNAJA1",-1838.41356993605,-252.671781494555
"DNAJA3",-620.413569936049,1754.32821850544
"DNAJA4",-1476.41356993605,4215.32821850544
"DNAJB11",-2871.41356993605,1997.32821850544
"DNAJB12",-2064.41356993605,2771.32821850544
"DNAJB2",953.586430063951,-938.671781494555
"DNAJB4",-2305.41356993605,-102.671781494555
"DNAJB5",-1887.41356993605,1757.32821850544
"DNAJB6",-1649.41356993605,1667.32821850544
"DNAJB9",-1548.41356993605,2189.32821850544
"DNAJC11",-1199.41356993605,3389.32821850544
"DNAJC13",240.586430063951,-978.671781494555
"DNAJC15",-2132.41356993605,-2205.67178149456
"DNAJC2",-1179.41356993605,3233.32821850544
"DNAJC25",-1266.41356993605,3341.32821850544
"DNAJC28",3386.58643006395,-1541.67178149456
"DNAJC3",-1783.41356993605,2501.32821850544
"DNAJC3-DT",-2492.41356993605,2522.32821850544
"DNAJC4",1162.58643006395,-1480.67178149456
"DNAJC6",-2343.41356993605,3310.32821850544
"DNAL1",3022.58643006395,-1667.67178149456
"DNAL4",4062.58643006395,1677.32821850544
"DNASE1",1709.58643006395,-363.671781494555
"DNASE1L1",1912.58643006395,-386.671781494555
"DNASE2",424.586430063951,-2054.67178149456
"DNER",1927.58643006395,3837.32821850544
"DNM2",2656.58643006395,209.328218505445
"DNMBP",2998.58643006395,-2643.67178149456
"DNMT1",2156.58643006395,-1358.67178149456
"DNMT3A",3115.58643006395,2219.32821850544
"DNMT3B",1132.58643006395,1709.32821850544
"DNPEP",-2505.41356993605,-318.671781494555
"DNTTIP2",-1211.41356993605,3305.32821850544
"DOCK10",327.586430063951,-720.671781494555
"DOCK11",754.586430063951,-1013.67178149456
"DOCK2",1689.58643006395,-3286.67178149456
"DOCK4",-1298.41356993605,1613.32821850544
"DOCK5",2431.58643006395,-618.671781494555
"DOCK7",-1527.41356993605,-231.671781494555
"DOCK8",-371.413569936049,-1230.67178149456
"DOCK9",-2003.41356993605,-1692.67178149456
"DOHH",-3169.41356993605,1817.32821850544
"DOK1",1182.58643006395,-1228.67178149456
"DOK2",1723.58643006395,-1552.67178149456
"DOK3",2646.58643006395,1143.32821850544
"DOP1A",-245.413569936049,-2462.67178149456
"DOP1B",2031.58643006395,-224.671781494555
"DOT1L",-1813.41356993605,3005.32821850544
"DPEP2",1303.58643006395,-1860.67178149456
"DPH2",-1130.41356993605,3035.32821850544
"DPH3",-656.413569936049,1349.32821850544
"DPM1",-2049.41356993605,1727.32821850544
"DPPA4",933.586430063951,3410.32821850544
"DPY19L1",1564.58643006395,-1516.67178149456
"DPY19L3",3775.58643006395,-348.671781494555
"DPY19L4",2147.58643006395,-3363.67178149456
"DPY30",2602.58643006395,-1176.67178149456
"DPYD",-777.413569936049,-3374.67178149456
"DPYSL2",-377.413569936049,-1378.67178149456
"DPYSL3",695.586430063951,2309.32821850544
"DRAM1",-2770.41356993605,1085.32821850544
"DRAM2",260.586430063951,-2021.67178149456
"DRAP1",-63.4135699360486,-1076.67178149456
"DROSHA",-751.413569936049,-523.671781494555
"DSC2",3713.58643006395,-252.671781494555
"DSE",-2480.41356993605,-1796.67178149456
"DSN1",1396.58643006395,-870.671781494555
"DSTYK",3468.58643006395,-2422.67178149456
"DTL",595.586430063951,2142.32821850544
"DTNBP1",2817.58643006395,2324.32821850544
"DTWD1",2334.58643006395,-746.671781494555
"DTWD2",2187.58643006395,-2746.67178149456
"DTX1",1915.58643006395,2029.32821850544
"DTX2",-3118.41356993605,2165.32821850544
"DTX3L",-1617.41356993605,-891.671781494555
"DTX4",-1115.41356993605,2567.32821850544
"DUS2",3384.58643006395,-1823.67178149456
"DUS3L",-1708.41356993605,3359.32821850544
"DUSP1",-3048.41356993605,1562.32821850544
"DUSP10",3261.58643006395,-2238.67178149456
"DUSP19",1646.58643006395,599.328218505445
"DUSP2",-3083.41356993605,1490.32821850544
"DUSP23",3770.58643006395,-903.671781494555
"DUSP4",-2051.41356993605,113.328218505445
"DUSP5",-2517.41356993605,1355.32821850544
"DUSP7",2524.58643006395,-258.671781494555
"DUSP8",-2788.41356993605,1328.32821850544
"DVL2",2173.58643006395,188.328218505445
"DVL3",-3097.41356993605,2436.32821850544
"DYNC2H1",1606.58643006395,-2614.67178149456
"DYNC2LI1",4461.58643006395,-830.671781494555
"DYNLT1",-2425.41356993605,-1128.67178149456
"DYNLT3",-1503.41356993605,4291.32821850544
"DYRK1B",2480.58643006395,697.328218505445
"DYRK2",2317.58643006395,-98.671781494555
"DYRK3",-1715.41356993605,3323.32821850544
"DYSF",3893.58643006395,-2224.67178149456
"E2F1",1066.58643006395,2293.32821850544
"E2F2",3432.58643006395,-1214.67178149456
"E2F3",-2059.41356993605,2015.32821850544
"E2F5",-3293.41356993605,2248.32821850544
"E2F6",-466.413569936049,2378.32821850544
"EAF1",-1827.41356993605,3179.32821850544
"EARS2",-1542.41356993605,1811.32821850544
"EBF1",-2410.41356993605,2492.32821850544
"EBF4",310.586430063951,2546.32821850544
"EBI3",-2109.41356993605,1331.32821850544
"EBLN2",-2988.41356993605,1944.32821850544
"EBNA1BP2",-528.413569936049,2486.32821850544
"EBP",1381.58643006395,-3460.67178149456
"ECE1",-1802.41356993605,2045.32821850544
"ECH1",2685.58643006395,-3333.67178149456
"ECHDC1",2966.58643006395,-469.671781494555
"ECHDC3",-1165.41356993605,513.328218505445
"ECHS1",3113.58643006395,-2575.67178149456
"ECI2",1659.58643006395,-2974.67178149456
"ECPAS",-2706.41356993605,-64.671781494555
"ECT2",1306.58643006395,-561.671781494555
"EDARADD",-2489.41356993605,-1056.67178149456
"EDEM1",-2243.41356993605,-732.671781494555
"EDN1",-1887.41356993605,1271.32821850544
"EDNRB",2882.58643006395,-2099.67178149456
"EEF1A1P12",-7265.41356993605,4360.32821850544
"EEF1A1P13",-7470.41356993605,3526.32821850544
"EEF1A1P19",-7835.41356993605,3514.32821850544
"EEF1A1P22",-8208.41356993605,3245.32821850544
"EEF1A1P38",-5710.41356993605,3108.32821850544
"EEF1A1P5",-10426.413569936,4421.32821850544
"EEF1A1P6",-10121.413569936,3624.32821850544
"EEF1A1P9",-6692.41356993605,3475.32821850544
"EEF1AKMT3",-2267.41356993605,3527.32821850544
"EEF1AKMT4",15.5864300639514,3996.32821850544
"EEF1B2",-1786.41356993605,3813.32821850544
"EEF2KMT",-2002.41356993605,4306.32821850544
"EEPD1",3087.58643006395,-436.671781494555
"EFCAB2",-550.413569936049,-4640.67178149456
"EFHC1",1893.58643006395,-1322.67178149456
"EFHC2",-104.413569936049,2520.32821850544
"EFNA4",2090.58643006395,-2240.67178149456
"EFR3A",-2241.41356993605,347.328218505445
"EGFL7",1340.58643006395,1473.32821850544
"EGLN1",1405.58643006395,-246.671781494555
"EGLN3",2427.58643006395,2586.32821850544
"EGR2",3478.58643006395,2408.32821850544
"EHD1",-2261.41356993605,2339.32821850544
"EHD3",3124.58643006395,18.328218505445
"EHD4",-893.413569936049,-523.671781494555
"EHF",-2229.41356993605,-1452.67178149456
"EHHADH",2794.58643006395,-2696.67178149456
"EHMT2",1258.58643006395,-2238.67178149456
"EI24",-1678.41356993605,3431.32821850544
"EID1",1994.58643006395,-1880.67178149456
"EIF1",-2509.41356993605,3279.32821850544
"EIF1AX",-1315.41356993605,1469.32821850544
"EIF1AY",547.586430063951,4549.32821850544
"EIF2A",-1748.41356993605,1397.32821850544
"EIF2AK2",-1801.41356993605,-1613.67178149456
"EIF2AK4",1987.58643006395,-1520.67178149456
"EIF2B5",-1710.41356993605,1145.32821850544
"EIF2S1",-1891.41356993605,2033.32821850544
"EIF2S2",-1463.41356993605,2099.32821850544
"EIF3B",-696.413569936049,3097.32821850544
"EIF3D",-933.413569936049,2833.32821850544
"EIF3I",-2176.41356993605,3143.32821850544
"EIF3J",-1834.41356993605,2681.32821850544
"EIF3M",-1182.41356993605,3269.32821850544
"EIF4A1",-1035.41356993605,4008.32821850544
"EIF4A1P4",-3259.41356993605,2986.32821850544
"EIF4E3",-1065.41356993605,-1684.67178149456
"EIF4EBP1",2476.58643006395,-1194.67178149456
"EIF4EBP2",2073.58643006395,-3324.67178149456
"EIF4G1",-1487.41356993605,2369.32821850544
"EIF4G2",-524.413569936049,1887.32821850544
"EIF5",-2397.41356993605,2906.32821850544
"EIF5A",-695.413569936049,2193.32821850544
"EIF5B",-306.413569936049,2144.32821850544
"ELANE",1089.58643006395,1606.32821850544
"ELF4",-3098.41356993605,-371.671781494555
"ELK1",-2282.41356993605,1385.32821850544
"ELK3",2224.58643006395,-3174.67178149456
"ELK4",-2823.41356993605,-1312.67178149456
"ELL",-2699.41356993605,1301.32821850544
"ELMO1",-1199.41356993605,-3099.67178149456
"ELMO2",-3304.41356993605,-30.671781494555
"ELMOD2",2592.58643006395,-924.671781494555
"ELMOD3",3598.58643006395,-1302.67178149456
"ELMSAN1",2266.58643006395,-3073.67178149456
"ELOA",-924.413569936049,2027.32821850544
"ELOC",-795.413569936049,3607.32821850544
"ELOVL5",-1714.41356993605,1505.32821850544
"ELOVL7",-1958.41356993605,965.328218505445
"ELP1",1628.58643006395,-2686.67178149456
"ELP2",-3105.41356993605,2283.32821850544
"ELP4",2068.58643006395,-1682.67178149456
"EMB",-781.413569936049,-2480.67178149456
"EMC6",-3037.41356993605,1526.32821850544
"EMD",-2112.41356993605,3551.32821850544
"EMG1",-1566.41356993605,2027.32821850544
"EMILIN1",1282.58643006395,1808.32821850544
"EMILIN2",-2141.41356993605,-216.671781494555
"EML3",3155.58643006395,447.328218505445
"EML4",-596.413569936049,3719.32821850544
"EMP3",-3169.41356993605,1295.32821850544
"ENC1",1792.58643006395,-1340.67178149456
"ENDOD1",-1762.41356993605,-1071.67178149456
"ENG",1790.58643006395,-3985.67178149456
"ENKD1",2218.58643006395,560.328218505445
"ENKUR",-2235.41356993605,-2901.67178149456
"ENO2",2828.58643006395,1282.32821850544
"ENPP2",-2507.41356993605,-804.671781494555
"ENTPD1",314.586430063951,-2394.67178149456
"ENTPD1-AS1",3619.58643006395,512.328218505445
"ENTPD5",-625.413569936049,-560.671781494555
"ENTPD7",-2184.41356993605,4006.32821850544
"EOGT",-1797.41356993605,2933.32821850544
"EOMES",-1754.41356993605,-3212.67178149456
"EPAS1",3637.58643006395,-273.671781494555
"EPB41",2342.58643006395,-3250.67178149456
"EPB41L4A-AS1",-370.413569936049,2782.32821850544
"EPHB2",-108.413569936049,-1322.67178149456
"EPHB3",1335.58643006395,-3699.67178149456
"EPHB6",2604.58643006395,-1852.67178149456
"EPM2AIP1",-2212.41356993605,311.328218505445
"EPOP",-2684.41356993605,2684.32821850544
"EPOR",2747.58643006395,-433.671781494555
"EPRS1",989.586430063951,-2527.67178149456
"EPS15",-1665.41356993605,-1758.67178149456
"EPS8",2355.58643006395,-584.671781494555
"EPSTI1",-1902.41356993605,-1080.67178149456
"ERAP1",-2384.41356993605,-2120.67178149456
"ERAP2",-2035.41356993605,-2544.67178149456
"ERCC1",3606.58643006395,-620.671781494555
"ERCC2",2785.58643006395,-2176.67178149456
"ERCC4",2572.58643006395,-186.671781494555
"ERCC6",2897.58643006395,322.328218505445
"ERF",3156.58643006395,264.328218505445
"ERG",1551.58643006395,2127.32821850544
"ERGIC1",-998.413569936049,1865.32821850544
"ERI2",2371.58643006395,447.328218505445
"ERICH1",-2610.41356993605,-568.671781494555
"ERLIN2",3190.58643006395,945.328218505445
"ERMP1",1730.58643006395,-1268.67178149456
"ERN1",-2464.41356993605,-102.671781494555
"ERP27",3419.58643006395,-1462.67178149456
"ERP29",-215.413569936049,-2639.67178149456
"ERP44",-2091.41356993605,-48.671781494555
"ERV3-1",1689.58643006395,-399.671781494555
"ERVK13-1",3601.58643006395,-1557.67178149456
"ERVK3-1",-2262.41356993605,1349.32821850544
"ESF1",-1991.41356993605,2303.32821850544
"ESPL1",-3058.41356993605,2824.32821850544
"ESYT1",1447.58643006395,-2506.67178149456
"ETF1",-1943.41356993605,2375.32821850544
"ETFB",3210.58643006395,-2685.67178149456
"ETFRF1",2562.58643006395,407.328218505445
"ETS1",-2946.41356993605,-533.671781494555
"ETS2",-1290.41356993605,2765.32821850544
"ETV3",-2353.41356993605,1421.32821850544
"ETV3L",-2514.41356993605,1283.32821850544
"ETV7",-2556.41356993605,-1216.67178149456
"EVI2A",3272.58643006395,-166.671781494555
"EVI2B",2612.58643006395,-330.671781494555
"EVI5",3516.58643006395,-668.671781494555
"EWSR1",-1890.41356993605,1541.32821850544
"EXD2",1817.58643006395,-1304.67178149456
"EXD3",3460.58643006395,388.328218505445
"EXOC2",-2005.41356993605,-2079.67178149456
"EXOC3",3592.58643006395,-694.671781494555
"EXOC3L1",-1774.41356993605,-1963.67178149456
"EXOC3L4",-2766.41356993605,-360.671781494555
"EXOSC2",-446.413569936049,3764.32821850544
"EXOSC4",0.586430063951411,2652.32821850544
"EXOSC5",-469.413569936049,6740.32821850544
"EXOSC7",44.5864300639514,5123.32821850544
"EXOSC9",-2221.41356993605,-1020.67178149456
"EXT1",-2378.41356993605,5.32821850544497
"EXT2",-446.413569936049,-2155.67178149456
"EXTL3",212.586430063951,-1625.67178149456
"EYA3",-1283.41356993605,3695.32821850544
"EZH2",-2439.41356993605,617.328218505445
"EZR",-1018.41356993605,-1308.67178149456
"F11R",3043.58643006395,-1595.67178149456
"F3",-1436.41356993605,3155.32821850544
"F5",-2834.41356993605,-1995.67178149456
"FAAH",2386.58643006395,-3380.67178149456
"FABP3",2217.58643006395,2136.32821850544
"FABP5",443.586430063951,2123.32821850544
"FADS1",2528.58643006395,-1852.67178149456
"FADS2",2361.58643006395,1091.32821850544
"FAF1",2045.58643006395,-3160.67178149456
"FAHD1",-96.4135699360486,2711.32821850544
"FAIM",655.586430063951,3260.32821850544
"FAM102B",986.586430063951,-3196.67178149456
"FAM110A",3222.58643006395,-963.671781494555
"FAM111A",-2285.41356993605,-1582.67178149456
"FAM114A1",1104.58643006395,-1156.67178149456
"FAM117B",3141.58643006395,-3265.67178149456
"FAM120C",2674.58643006395,-3595.67178149456
"FAM122C",-1757.41356993605,-1433.67178149456
"FAM124A",-2349.41356993605,3148.32821850544
"FAM126A",-1427.41356993605,1289.32821850544
"FAM131A",2826.58643006395,1340.32821850544
"FAM133B",-838.413569936049,1829.32821850544
"FAM136A",3887.58643006395,219.328218505445
"FAM13A",3476.58643006395,-1917.67178149456
"FAM13A-AS1",2170.58643006395,-2990.67178149456
"FAM151B",1950.58643006395,325.328218505445
"FAM161B",1976.58643006395,1.32821850544497
"FAM162A",2015.58643006395,-3956.67178149456
"FAM168A",1436.58643006395,-1840.67178149456
"FAM168B",1853.58643006395,1758.32821850544
"FAM174A",4292.58643006395,-2081.67178149456
"FAM174B",-2937.41356993605,1457.32821850544
"FAM177A1",-3247.41356993605,780.328218505445
"FAM177B",-1158.41356993605,796.328218505445
"FAM185A",-1.41356993604859,-2223.67178149456
"FAM186B",-1437.41356993605,2693.32821850544
"FAM198B-AS1",3326.58643006395,-1724.67178149456
"FAM200B",2302.58643006395,-1484.67178149456
"FAM207A",-2197.41356993605,3645.32821850544
"FAM20A",-3771.41356993605,670.328218505445
"FAM20C",2741.58643006395,2529.32821850544
"FAM210A",-368.413569936049,3897.32821850544
"FAM210B",1591.58643006395,-2866.67178149456
"FAM214A",2591.58643006395,-1672.67178149456
"FAM216A",3007.58643006395,-163.671781494555
"FAM217B",2552.58643006395,-3186.67178149456
"FAM219B",2306.58643006395,1038.32821850544
"FAM221A",1677.58643006395,-3819.67178149456
"FAM229A",1907.58643006395,-2132.67178149456
"FAM241A",-1982.41356993605,-234.671781494555
"FAM30A",1073.58643006395,1926.32821850544
"FAM3A",3724.58643006395,886.328218505445
"FAM3C",-220.413569936049,1806.32821850544
"FAM49A",-2101.41356993605,-450.671781494555
"FAM49B",-2064.41356993605,-216.671781494555
"FAM50B",2506.58643006395,-3457.67178149456
"FAM53B",1492.58643006395,-3057.67178149456
"FAM53C",3070.58643006395,329.328218505445
"FAM72A",-2407.41356993605,-768.671781494555
"FAM78A",2060.58643006395,-1934.67178149456
"FAM83G",-317.413569936049,3503.32821850544
"FAM89A",4417.58643006395,2793.32821850544
"FAM8A1",-495.413569936049,-1535.67178149456
"FAM98C",3330.58643006395,-1293.67178149456
"FANCA",-2148.41356993605,-1744.67178149456
"FANCC",1540.58643006395,-444.671781494555
"FANCE",1408.58643006395,-384.671781494555
"FANCI",4612.58643006395,1248.32821850544
"FANCM",642.586430063951,-1396.67178149456
"FAR1",2352.58643006395,-638.671781494555
"FARP2",-1661.41356993605,-1794.67178149456
"FARSB",-1025.41356993605,2333.32821850544
"FAS",-999.413569936049,-713.671781494555
"FASLG",-2308.41356993605,-1636.67178149456
"FASTKD2",-941.413569936049,693.328218505445
"FBL",-1033.41356993605,3914.32821850544
"FBN1",488.586430063951,2575.32821850544
"FBP1",3065.58643006395,-914.671781494555
"FBXL17",2664.58643006395,-2394.67178149456
"FBXL20",2348.58643006395,-1412.67178149456
"FBXL4",3098.58643006395,-2413.67178149456
"FBXO25",4170.58643006395,-396.671781494555
"FBXO31",-837.413569936049,4018.32821850544
